Author_ID,Name,ga_first_name,ga_last_name,ga_gender,ga_accuracy,ga_samples
37086184843,"Charles Gueunet",Charles,Gueunet,male,98,52754
37086239762,"Michael Michaux",Michael,Michaux,male,99,211741
37086226996,"Jochen Görtler",Jochen,Görtler,male,99,2695
37086238535,"Karl Bladin",Karl,Bladin,male,98,18575
37399690600,"Emil Axelsson",Emil,Axelsson,male,97,11768
37086236897,"Erik Broberg",Erik,Broberg,male,96,31753
37086224359,"Mohamed Ibrahim",Ibrahim,Mohamed,male,97,93487
37086213596,"Patrick Wickenhauser",Patrick,Wickenhauser,male,99,118290
37086879505,"Adam Summers",Adam,Summers,male,99,101742
37086246405,"Andrea Batch",Andrea,Batch,female,54,161059
37085421815,"Roxana Bujack",Roxana,Bujack,female,99,10480
37086219721,"Terece L. Turton",Terece,Turton,unknown,50,4
37085461049,"Francesca Samsel",Francesca,Samsel,female,99,54181
37085461682,"Rogers David H. Rogers","David H.",Rogers,male,100,28
37086255734,"Michael Kern",Michael,Kern,male,99,211741
37086247309,"Tim Hewson",Tim,Hewson,male,99,52554
37086247268,"Nils Rodrigues",Nils,Rodrigues,male,99,5129
37086168705,"Haichao Miao",Haichao,Miao,male,94,16
37086239652,"Elisa De Llano",Elisa,"de Llano",female,98,32786
37086233913,"Yasaman Ahmadi",Yasaman,Ahmadi,female,98,515
37086245228,"Tadija Kekic",Tadija,Kekic,male,100,45
37086233861,"Ivan Barišić",Ivan,Barišić,male,99,80498
37086253091,"Ricardo Langner",Ricardo,Langner,male,99,70541
37086248715,"Tom Horak",Tom,Horak,male,99,87429
37086212768,"Ashok Jallepalli",Ashok,Jallepalli,male,100,12914
37086221523,"Julia Docampo-Sanchez",Julia,Docampo-Sanchez,female,97,57688
37825240600,"Jennifer K Ryan","Jennifer Ryan",K,female,58,152767
37086255270,"Lawrence Roy",Lawrence,Roy,male,98,9892
37086255123,"Prashant Kumar",Prashant,Kumar,male,100,14073
37086258292,"Sanaz Golbabaei",Sanaz,Golbabaei,female,96,1409
37086257785,"Yue Zhang",Yue,Zhang,female,58,1014
37086247503,"Hao Dong",Hao,Dong,male,84,2105
37085738698,"Subhashis Hazarika",Subhashis,Hazarika,male,99,123
37085718422,"Pavol Klacansky",Pavol,Klacansky,male,99,2882
37085895011,"Frederick Federer",Frederick,Federer,male,99,4891
37086245614,"Jeff Yarch",Jeff,Yarch,male,99,46165
37085886744,"Alessandra Angelucci",Alessandra,Angelucci,female,96,33021
37531405500,"Jiazhi Xia",Jiazhi,Xia,male,75,4
37086227802,"Fenjin Ye",Ye,Fenjin,male,75,1057
37086224614,"Yusi Wang",Yusi,Wang,female,74,189
37085866923,"Yuxin Ma",Yuxin,Ma,female,66,83
37276843400,"Anthony K.H. Tung",Anthony,Tung,male,99,85303
37863270200,"André Calero Valdez","André Calero",Valdez,male,99,25383
37855949400,"Martina Ziefle",Martina,Ziefle,female,99,62606
37086235463,"Sebastian Gehrmann",Sebastian,Gehrmann,male,99,47850
37086236961,"Alexander M. Rush","Alexander M.",Rush,male,100,11
37086220821,"Hyejin Im",Hyejin,Im,female,97,278
37086213483,"Sasha Schriber",Sasha,Schriber,female,53,10493
37086196129,"Wei Zeng",Wei,Zeng,male,73,4003
37086236963,"Yu Ye",Ye,Yu,male,75,1057
37945936000,"Simon Schubiger",Schubiger,Simon,male,100,2
37282993500,"Remo Burkhard",Remo,Burkhard,male,91,2835
37086218547,"Zening Qu",Zening,Qu,female,67,3
37085771161,"Alper Sarikaya",Alper,Sarikaya,male,97,17298
37086238864,"Ji Lan",Ji,Lan,male,78,4632
37086245904,"Xinhuan Shu",Xinhuan,Shu,female,100,3
37086239315,"Chenyang Ji",Chenyang,Ji,male,80,41
37086242254,"Kejian Zhao",Kejian,Zhao,male,100,6
37086242334,"Jiachen Wang",Jiachen,Wang,male,76,21
37086236404,"Hui Zhang",Hui,Zhang,female,52,1684
37086021283,"Haneen Mohammed",Mohammed,Haneen,male,99,70885
37086148452,"Corrado Cali",Cali,Corrado,female,93,10022
37086148850,"Pierre Magistretti",Pierre,Magistretti,male,99,64439
37086226921,"Tobias Klein",Tobias,Klein,male,100,17675
38488560700,"Ludovic Autin",Ludovic,Autin,male,98,20045
37086211853,"David Goodsell",David,Goodsell,male,99,381770
37086226012,"Julian Kreiser",Julian,Kreiser,male,95,24021
37086224077,"Alexander Hann",Alexander,Hann,male,99,56237
37086223389,"Eugen Zizer",Eugen,Zizer,male,99,3585
37086237972,"Heidi Lam",Heidi,Lam,female,98,14491
38528612200,"Nicola Pezzotti",Nicola,Pezzotti,male,81,36692
37086218078,"Vincent van Unen",Vincent,"van Unen",male,99,58501
37086227142,"Frits Koning",Frits,Koning,male,98,1019
37086249474,"Angela Mayhua",Angela,Mayhua,female,98,69937
37085462970,"Ulderico Fugacci",Ulderico,Fugacci,male,98,134
37086218677,"Jonas Lukasczyk",Jonas,Lukasczyk,male,99,20200
37283008400,"Georg Fuchs",Georg,Fuchs,male,99,4616
37086257523,"Jose Manuel Cordero Garcia","Jose Manuel Cordero",Garcia,male,100,10
37086217387,"José Matute",José,Matute,male,98,35243
37326379500,"Stephane Puechmorel",Stephane,Puechmorel,male,97,39455
37086248041,"Florence Nicol",Florence,Nicol,female,97,19716
37085770068,"Danielle Albers Szafir","Danielle Albers",Szafir,female,96,32210
37086255317,"Jie Liu",Jie,Liu,male,61,1651
37086014408,"Jeremy Millar",Jeremy,Millar,male,99,45294
37086258814,"Annette Haworth",Annette,Haworth,female,98,8428
37086228278,"Jiannan Xiao",Jiannan,Xiao,male,94,16
37085883613,"Junlin Liu",Junlin,Liu,male,86,28
37086225533,"Jing Wu",Jing,Wu,female,75,2534
37086888482,"Chaoguang Lin",Chaoguang,Lin,male,75,4
37086887870,"Qiuhan Zhu",Qiuhan,Zhu,female,100,2
37086887932,"Xian Teng",Xian,Teng,male,61,405
37086006813,"Xidao Wen",Wen,Xidao,female,56,1985
37086237300,"Jens G. Magnus","Jens Magnus",G.,male,99,19095
37085992436,"Maoyuan Sun",Maoyuan,Sun,male,100,3
37349925200,"Francine Chen",Francine,Chen,female,81,8384
37363698400,"Patrick Chiu",Patrick,Chiu,male,99,118290
38549423900,"Oliver Rübel",Oliver,Rübel,male,98,22853
37085673535,"Benjamin P. Bowen","Benjamin P.",Bowen,male,100,4
37086252748,"Seungyeon Kim",Seungyeon,Kim,female,55,31
37086259890,"Jurim Lee",Jurim,Lee,male,75,4
37086231000,"Peter Mindek",Peter,Mindek,male,99,146529
37086238484,"David Kouřil",David,Kouřil,male,99,381770
37086236418,"Daniel Toloudis",Daniel,Toloudis,male,99,257742
37086241850,"Blair Lyons",Blair,Lyons,male,58,2060
38488448400,"Graham Johnson",Graham,Johnson,male,99,10110
37086215853,"Alsallakh Bilal",Bilal,Alsallakh,male,97,28874
37075747300,"Amin Jourabloo",Amin,Jourabloo,male,97,17649
37086056004,"Mao Ye",Mao,Ye,male,78,1538
37076098000,"Xiaoming Liu",Xiaoming,Liu,male,83,144
37086048784,"Liu Ren",Liu,Ren,male,58,3021
37396283400,"Enamul Hoque",Enamul,Hoque,male,100,214
37086246880,"Isaac Dykeman",Isaac,Dykeman,male,99,21035
37086244531,"Nadine DrÃ¤ger",Nadine,Drã¤ger,female,98,31627
37086242976,"Pierre Y. Andrews",Pierre,Andrews,male,99,64439
37086243599,"Aditya Kalro",Aditya,Kalro,male,99,19411
37086245311,"Roger Leite",Roger,Leite,male,99,34849
37317913600,"Simone Kriglstein",Simone,Kriglstein,male,67,55421
37078002000,"Erich Gstrein Erste","Erich Erste",Gstrein,male,99,4940
37086241140,"Johannes Kuntner",Johannes,Kuntner,male,99,7870
37086249213,"Xun Zhao",Xun,Zhao,male,78,162
37086253170,"Xinnan Du",Xinnan,Du,female,67,3
37086256241,"Yuan Chen",Yuan,Chen,male,58,1657
37086250022,"Dik Lun Lee","Dik Lun",Lee,male,83,748
37086236869,"Matthias Kraus",Matthias,Kraus,male,100,17148
37086245978,"Yuki Asano",Yuki,Asano,female,62,3972
37085393400,"Marco Hutter",Marco,Hutter,male,99,133237
37085653193,"Matthias Zeppelzauer",Matthias,Zeppelzauer,male,100,17148
37268020100,"Dieter Fellner",Dieter,Fellner,male,98,7678
37086239144,"Arjun Srinivasan",Arjun,Srinivasan,male,100,11057
37085680644,"Hyunwoo Park",Hyunwoo,Park,male,98,214
37085845125,"Kelei Cao",Kelei,Cao,female,75,4
37992125500,"Daniel Smilkov",Daniel,Smilkov,male,99,257742
37086232046,"James Wexler",James,Wexler,male,99,131879
37086231467,"Jimbo Wilson",Jimbo,Wilson,male,98,747
37086242182,"Dandelion Mané",Dandelion,Mané,female,71,65
37358697400,"Doug Fritz",Doug,Fritz,male,100,11166
37355137900,"Dilip Krishnan",Dilip,Krishnan,male,99,5230
37086216294,"Subhajit Das",Subhajit,Das,male,100,1005
37086217672,"Ravish Chawla",Ravish,Chawla,male,99,557
37086225703,"Bharath Kalidindi",Bharath,Kalidindi,male,100,3748
37086235941,"Mennatallah El-Assady",Mennatallah,El-Assady,female,100,11
37086240969,"Rita Sevastjanova",Rita,Sevastjanova,female,98,40332
37086245203,"Fabian Sperrle",Fabian,Sperrle,male,99,25659
37085871141,"Yuanzhe Chen",Yuanzhe,Chen,male,100,14
37086259335,"David Burlinson",David,Burlinson,male,99,381770
37086256647,"Kalpathi Subramanian",Subramanian,Kalpathi,male,98,674
37297347600,"Paula Goolkasian",Paula,Goolkasian,female,98,51503
37086231814,"Ben Eysenbach",Ben,Eysenbach,male,97,73526
37086157821,"Janu Verma",Janu,Verma,male,60,502
37085638117,"Kenney Ng",Kenney,Ng,male,95,146
37086239400,"Christopher De Filippi",Christopher,"de Filippi",male,99,55041
37085649720,"Walter F. Stewart","Walter F.",Stewart,male,100,7
37085528989,"Paulo Ivson",Paulo,Ivson,male,99,57206
37086247568,"Daniel Nascimento",Daniel,Nascimento,male,99,257742
37266841100,"Waldemar Celes",Waldemar,Celes,male,99,3987
37086252866,"Simone DJ Barbosa","Simone Dj",Barbosa,male,71,67268
37586822900,"Mahdi Pakdaman Naeini",Mahdi,Naeini,male,98,11108
38308841100,"Finale Doshi-Velez",Doshi-Velez,Finale,male,79,81
37086219178,"Max Sondag",Max,Sondag,male,98,69969
37086258030,"Xumeng Wang",Xumeng,Wang,male,100,2
37085795830,"Jia-Kai Chou",Jia-Kai,Chou,male,84,12690
37085875789,"Huihua Guan",Huihua,Guan,female,90,10
37086249532,"Wenlong Chen",Chen,Wenlong,male,63,5576
37085874678,"Tianyi Lao",Tianyi,Lao,male,70,101
37086242352,"Lorenz Linhardt",Linhardt,Lorenz,unknown,50,2
37392160300,"Jayaraman J. Thiagarajan",Jayaraman,Thiagarajan,male,97,185
38467245000,"Vivek Srikumar",Vivek,Srikumar,male,100,17801
37086259273,"Alexander Kumpf",Alexander,Kumpf,male,99,56237
37086251567,"Bianca Tost",Bianca,Tost,female,98,21575
37086261483,"Marlene Baumgart",Marlene,Baumgart,female,98,11755
37086260908,"Michael Riemer",Michael,Riemer,male,99,211741
37564318500,"Darren Edge",Darren,Edge,male,99,16621
37086250327,"Jonathan Larson",Jonathan,Larson,male,99,84386
37086256170,"Christopher White",Christopher,White,male,99,55041
37086250784,"Katharina Reinecke",Katharina,Reinecke,female,98,5457
37085495658,"Andreas Lamprecht",Andreas,Lamprecht,male,99,44818
37085831479,"Thorsten Breitkreutz",Thorsten,Breitkreutz,male,99,5261
37086258923,"Philipp Zimmermann",Philipp,Zimmermann,male,99,8496
37281793100,"Bastian Goldlücke",Bastian,Goldlücke,male,99,2753
37542826100,"Michael Grossniklaus",Michael,Grossniklaus,male,99,211741
37085632323,"Bram C.M. Cappers","Bram Cappers",C.M.,male,99,3043
37086233274,"Ian Crandell",Ian,Crandell,male,99,34076
37085861296,"Christina Niederer",Christina,Niederer,female,94,36391
37085497544,"Holger Stitz",Holger,Stitz,male,99,4992
37086231064,"Reem Hourieh",Reem,Hourieh,female,95,4653
37086235960,"Florian Grassinger",Florian,Grassinger,male,99,31950
37086248228,"Andrew Burks",Andrew,Burks,male,99,82448
37086260020,"Kristine Lee",Kristine,Lee,female,98,4482
37086260335,"Xing Li",Xing,Li,male,70,545
37086258502,"Pierre Boutillier",Pierre,Boutillier,male,99,64439
37354620800,"Jean Krivine",Jean,Krivine,male,89,84089
37547891200,"Walter Fontana",Walter,Fontana,male,97,26732
37086547434,"Shunan Guo",Shunan,Guo,male,78,9
37086887730,"Ke Xu",Ke,Xu,male,75,808
37086889300,"Rongwen Zhao",Rongwen,Zhao,female,75,4
37271683100,"Honghuan Zha",Zha,Honghuan,female,57,109
37085804605,"Yunhai Wang",Yunhai,Wang,male,92,13
37086242208,"Xiaowei Chu",Xiaowei,Chu,male,63,164
37086245856,"Chen Bao",Bao,Chen,male,77,1438
37086246211,"Lifeng Zhu",Lifeng,Zhu,male,80,56
37085804142,"Baoquan Chen",Baoquan,Chen,male,100,4
37085689165,"James R. Jackson","James R.",Jackson,male,99,70
37086261704,"Yanyan Wang",Yanyan,Wang,female,71,345
37086249398,"Yinqi Sun",Yinqi,Sun,male,80,5
37086253868,"Kecheng Lu",Kecheng,Lu,male,100,5
37086260865,"Chi-Wing Fu",Chi-Wing,Fu,female,55,3927
37086215204,"Fritz Lekschas",Fritz,Lekschas,male,96,3044
37086224967,"Peter Kerpedjiev",Peter,Kerpedjiev,male,99,146529
37085670117,"Dustin Arendt",Dustin,Arendt,male,100,8378
37086068397,"Meg Pirrung",Meg,Pirrung,female,96,4183
37086562363,"Haeyong Chung",Haeyong,Chung,male,67,6
37086561811,"Sai Prashanth Dasari","Sai Prashanth",Dasari,male,100,12
37086553914,"Santhosh Nandhakumar",Nandhakumar,Santhosh,male,99,87
37086557413,"David Joseph Wrisley",David,Joseph,male,99,381770
37085632802,"Yen-Ting Kuan",Yen-Ting,Kuan,male,58,19
37085617248,"Yu-Shuen Wang",Yu-Shuen,Wang,male,63,3427
37085630889,"Jung-Hong Chuang",Jung-Hong,Chuang,male,54,5330
37085865698,"Markus Wagner",Markus,Wagner,male,99,30782
37085361518,"Albert Amor-Amorós",Albert,Amor-Amorós,male,98,31368
37086558503,"Jie Liang",Jie,Liang,male,61,1651
37086547462,"Xiaolong Zhang",Xiaolong,Zhang,male,99,153
37086558864,"Jun Wang",Jun,Wang,male,88,6829
37086133964,"Takanori Fujiwara",Takanori,Fujiwara,male,99,257
37591275300,"Preeti Malakar",Preeti,Malakar,female,98,3362
37086557669,"Ryan Wesslen",Ryan,Wesslen,male,99,64450
37586579000,"Svitlana Volkova",Svitlana,Volkova,female,98,706
37086082442,"Leslie M. Blaha","Leslie M.",Blaha,female,100,7
37085510179,"Alireza Karduni",Alireza,Karduni,male,99,9043
37086555427,"Sashank Santhanam",Sashank,Santhanam,male,100,132
37086558329,"Samira Shaikh",Samira,Shaikh,female,96,16237
37086557596,"Jordan Swartz",Jordan,Swartz,male,88,35943
37085687867,"Yindalon Aphinyanaphongs",,,,,
37085341619,"Nan-Chen Chen",Nan-,Chen,female,71,3707
37086561068,"Been Kim",Been,Kim,male,88,173
37086012043,"Yao Ming",Ming,Yao,male,77,2692
37086561228,"Shaozu Cao",Cao,Shaozu,male,69,1046
37086563144,"Ruixiang Zhang",Ruixiang,Zhang,male,86,7
37086546441,"Zhen Li",Zhen,Li,male,64,631
37086555436,"Yuanzhe Chen",Yuanzhe,Chen,male,100,14
37086556174,"Yangqiu Song",Song,Yangqiu,male,100,74
37086545510,"Noura Faraj",Noura,Faraj,female,97,4395
37086543101,"Ladislav Čmolík",Ladislav,Čmolík,male,98,7896
37073867000,"Hsiang-Yun Wu",Hsiang-Yun,Wu,male,52,1601
37086545043,"Thomas Wilde",Thomas,Wilde,male,99,129177
37086543021,"Yao Ming",Ming,Yao,male,77,2692
37086546551,"Huamin Qu",Huamin,Qu,male,71,7
37085411517,"Min Shih",Min,Shih,male,65,4933
37086544622,"Charles Rozhon",Charles,Rozhon,male,98,52754
37086545548,"Matej Mlejnek",Matej,Mlejnek,male,99,3555
37086145710,"Thomas Theußl",Thomas,Theußl,male,99,129177
37086544275,"Changjian Chen",Changjian,Chen,male,100,5
37086543368,"Fangxin Ouyang",Fangxin,Ouyang,unknown,50,2
37086543675,"Bin Wang",Bin,Wang,male,89,2162
37086547400,"Felix Raith",Felix,Raith,male,98,24864
37086543720,"Christian Blecha",Christian,Blecha,male,100,48300
38466618100,"Thomas Nagel",Thomas,Nagel,male,99,129177
37086544518,"Francesco Parisio",Francesco,Parisio,male,99,74458
37070034000,"Olaf Kolditz",Olaf,Kolditz,male,98,4079
38541960600,"Fabian GÃƒÂ¼nther",Fabian,Gãƒâ¼nther,male,99,25659
37086543211,"Zhicheng Liu",Zhicheng,Liu,male,100,36
37086060990,"Sana Malik",Sana,Malik,female,88,9730
37086547583,"Zhicong Lu",Zhicong,Lu,male,82,11
37086544991,"Mingming Fan",Mingming,Fan,female,53,146
37086545328,"Yun Wang",Yun,Wang,male,51,1517
37393694700,"Michelle Annett",Michelle,Annett,female,97,66957
37086543367,"Julie Gerdes",Julie,Gerdes,female,98,72376
37085662755,"Shahid Latif",Shahid,Latif,male,99,7161
37085396944,"Jay Koven",Jay,Koven,male,93,45116
38525076800,"Hossein Siadati",Hossein,Siadati,male,99,6526
37300366800,"Markus Jakobsson",Markus,Jakobsson,male,99,30782
37086302425,"Joel W. Reed",Joel,Reed,male,99,40697
37086545894,"David Richardson",David,Richardson,male,99,381770
37086319248,"Kelly M.T. Huffer",Kelly,Huffer,female,88,48305
37085755507,"Robert Bridges",Robert,Bridges,male,99,145540
37076683400,"Jason A. Laska","Jason A.",Laska,male,100,30
37086544177,"Ran Chen",Ran,Chen,male,65,1586
37086547598,"Zikun Deng",Zikun,Deng,male,100,4
37086544637,"Feiran Wu",Feiran,Wu,female,67,9
37086547646,"Jingmin Chen",Jingmin,Chen,female,57,14
37086545529,"Yingcai Wu",Yingcai,Wu,male,75,4
37086525676,"Allison T. Silverman",Allison,Silverman,female,95,11270
37086526326,"Madeline L. Parker",Madeline,Parker,female,98,3009
37086528539,"Audrey S. Wang",Audrey,Wang,female,97,33454
37086529603,"Jiabao Li",Jiabao,Li,male,79,14
37086528296,"Junyoung Choi",Junyoung,Choi,male,94,139
37086529262,"Won-Ki Jeong",Won-Ki,Jeong,male,100,5
37086546413,"Zhimin Li",Zhimin,Li,male,57,49
37086545156,"Tao Li",Tao,Li,male,87,1999
37086888182,"ClÃ¡udio Silva",Silva,Clã¡udio,male,59,3745
37569601600,"Christian Frisson",Christian,Frisson,male,100,48300
37087100057,"Mieka West",Mieka,West,female,96,25
37087100097,"Doris Kosminsky",Doris,Kosminsky,female,96,10158
37085433063,"Wenbin He",Wenbin,He,male,91,81
37086057389,"Ko-Chih Wang",Ko-Chih,Wang,male,89,2518
37085807335,"Mukund Raj",Mukund,Raj,male,100,933
38546786000,"Youssef S. G. Nashed",Youssef,Nashed,male,97,30051
37087100209,"Haoyu Li",Haoyu,Li,male,87,46
37087101743,"Ching-Shan Chou",Ching-Shan,Chou,male,68,5059
37085607701,"Kyle Wm. Hall",Kyle,Hall,male,98,25335
37086594683,"Adam J. Bradley","Adam J.",Bradley,male,100,31
37087101790,"Mahima Pushkarna",Mahima,Pushkarna,female,95,598
37087100114,"Tolga Bolukbasi",Tolga,Bolukbasi,male,97,27288
37087101208,"Jiali Liu",Jiali,Liu,female,77,56
37086633060,"Dietmar Offenhuber",Dietmar,Offenhuber,male,99,1635
37086834046,"Phong H. Nguyen",Phong,Nguyen,male,95,2355
37085536876,"Rafael Henkin",Rafael,Henkin,male,99,52197
37661822100,"Olivier Thonnard",Olivier,Thonnard,male,99,50237
37087102371,"Jules Vidal",Jules,Vidal,male,86,10644
37087101864,"Joseph Budin",Joseph,Budin,male,99,63161
37086120775,"Steve Petruzza",Steve,Petruzza,male,99,80009
37087103307,"Samuel Leventhal",Samuel,Leventhal,male,99,59149
37087107304,"John J Baglino",John,"J Baglino",male,99,219085
37087104657,"Michael Czabaj",Michael,Czabaj,male,99,211741
37087108075,"Ashley D Spear",Ashley,Spear,female,84,40088
37087410385,"Raghavendra Sridharamurthy",Raghavendra,Sridharamurthy,male,100,1967
37087382387,"Talha Bin Masood","Talha Bin",Masood,male,100,6
37086993954,"Adhitya Kamakshidasan",Adhitya,Kamakshidasan,male,96,424
37086862620,"Jun Han",Jun,Han,male,88,6829
37087100723,"Chaoli Wang",Chaoli,Wang,female,100,2
37087101251,"Zhutian Chen",Chen,Zhutian,male,63,5576
37087101788,"Wei Zeng",Wei,Zeng,male,73,4003
37087100697,"Zhiguang Yang",Zhiguang,Yang,male,100,11
37087099595,"Panpan Xu",Panpan,Xu,female,52,169
37087100335,"Furui Cheng",Furui,Cheng,female,75,4
37085648134,"Huamin Qu",Huamin,Qu,male,71,7
37087102590,"Liu Ren",Liu,Ren,male,58,3021
37087100107,"Chen Chen",Chen,Chen,male,63,5576
37087100499,"Changbo Wang",Changbo,Wang,male,100,5
37086942310,"Xue Bai",Xue,Bai,female,74,494
37087102179,"Peiying Zhang",Peiying,Zhang,female,97,35
37086945430,"Chenhui Li",Chenhui,Li,male,70,20
37085432818,"Robert Krueger",Robert,Krueger,male,99,145540
37087100367,"Won-Dong Jang",Won-Dong,Jang,male,87,2750
37087101483,"Nam Wook Kim","Nam Wook",Kim,male,100,2
37087100157,"Artem Sokolov",Artem,Sokolov,male,100,5353
37087102101,"Peter K. Sorger","Peter K.",Sorger,male,100,16
37087102568,"Tim Biedert",Tim,Biedert,male,99,52554
37086993394,"Irene Baeza Rojo","Irene Baeza",Rojo,female,98,30218
37087102540,"Fariba Khan",Fariba,Khan,female,98,679
37087100795,"Botong Qu",Botong,Qu,male,100,2
37087099837,"Shih-Hsuan Hung",Shih-Hsuan,Hung,male,80,5
37085665492,"Eugene Zhang",Eugene,Zhang,male,97,9688
38061249800,"Robin Bader",Robin,Bader,male,75,32295
38498091600,"Michael Sprenger",Michael,Sprenger,male,99,211741
37087102603,"Nikolina Ban",Nikolina,Ban,female,98,866
37087102344,"Stefan Rüdisühli",Stefan,Rüdisühli,male,98,50890
37086698791,"Christoph SchÃ¤r",Christoph,Schã¤r,male,99,9324
37085677480,"Andrea Schnorr",Andrea,Schnorr,female,54,161059
37088391671,"Dirk N. Helmrich",Dirk,N.,male,99,14847
37088392801,"Dominik Denker",Dominik,Denker,male,98,21763
37087102197,"Cindy Xiong",Cindy,Xiong,female,98,42419
37087099982,"Cristina R. Ceja","Cristina R.",Ceja,female,100,6
37087101685,"Casimir J.H. Ludwig",Casimir,Ludwig,male,96,648
37087100051,"Yating Wei",Yating,Wei,female,97,72
37087100462,"Ying Zhao",Ying,Zhao,female,89,3288
37087102451,"Shuyue Zhou",Shuyue,Zhou,unknown,50,2
37087099848,"Bingru Lin",Bingru,Lin,female,75,4
37087102501,"Haojing Jiang",Haojing,Jiang,female,100,3
37087101786,"Wei Chen",Wei,Chen,male,73,4003
37087099874,"Di Wang",Di,Wang,male,54,3384
37085822393,"Dan Maljovec",Dan,Maljovec,male,97,61524
37077387500,"Rushil Anirudh",Rushil,Anirudh,male,98,181
37077325600,"Sam Ade Jacobs","Sam Ade",Jacobs,male,100,2
37992882700,"Brian C. Van Essen","Brian C.","van Essen",male,100,15
37830764600,"David Hysom",David,Hysom,male,99,381770
38468486600,"Jae-Seung Yeom",Jae-Seung,Yeom,male,100,3
37087084442,"Jim Gaffney",Jim,Gaffney,male,99,40318
37087084466,"Luc Peterson",Luc,Peterson,male,97,18065
37087086552,"Peter B. Robinson","Peter B.",Robinson,male,100,11
37863152400,"Harsh Bhatia",Harsh,Bhatia,male,100,74
38113520200,"Brian K. Spears","Brian K.",Spears,male,100,17
37087100125,"Juraj Palenik",Juraj,Palenik,male,99,4081
37087102777,"Jonathas Costa",Jonathas,Costa,male,100,555
37087101278,"Gene Payne",Gene,Payne,male,100,3077
37087101266,"Micah Acinapura",Micah,Acinapura,male,86,3249
37087102046,"Vivian Trakinski",Vivian,Trakinski,female,93,12465
37087101340,"Sarkis Halladjian",Sarkis,Halladjian,male,97,263
37087102162,"Zhihua Jin",Zhihua,Jin,male,84,44
37086543277,"Qianwen Wang",Qianwen,Wang,female,86,21
37087099545,"Tengfei Ma",Tengfei,Ma,male,95,38
37086930296,"Jonathan X. Zheng",Jonathan,Zheng,male,99,84386
37086927573,"Samraat Pawar",Samraat,Pawar,male,100,32
37086930072,"Dan F. M. Goodman",Dan,Goodman,male,97,61524
37087099716,"Ashley Suh",Ashley,Suh,female,84,40088
37086387683,"Mustafa Hajij",Mustafa,Hajij,male,95,90660
37087103665,"Mingliang Xue",Mingliang,Xue,male,96,27
37087107228,"Xinyuan Yan",Xinyuan,Yan,male,57,28
38569288000,"Hao Wu",Hao,Wu,male,84,2105
37886776200,"Kurt Luther",Luther,Kurt,male,99,2801
37087100148,"Baldwin Nsonga",Baldwin,Nsonga,male,95,158
37088518228,"Martin Niemann",Martin,Niemann,male,98,139211
37087241541,"Jochen FrÃƒÂ¶hlich",Jochen,Frãƒâ¶hlich,male,99,2695
37087098683,"Joachim Staib",Joachim,Staib,male,99,6027
37087102807,"Jordi Ventosa-Molina",Jordi,Ventosa-Molina,male,99,16977
37087099856,"Denis Koschichow",Denis,Koschichow,male,97,42503
37087101680,"Jochen Frohlich",Jochen,Frohlich,male,99,2695
37086054207,"Jun Tao",Jun,Tao,male,88,6829
37086931941,"Sangmin Seo",Sangmin,Seo,male,96,213
37396873000,"Emil Mihai Constantinescu","Emil Mihai",Constantinescu,male,98,19600
37086931626,"Chunhui Liu",Chunhui,Liu,male,64,39
37087102380,"Spencer C. Castro",Spencer,Castro,male,97,5490
37086035491,"Ian T. Ruginski","Ian T.",Ruginski,male,100,5
37087101091,"Ke Wu",Ke,Wu,male,75,808
37087100372,"Yue Li",Yue,Li,female,58,1014
37087102134,"Winter Wei",Winter,Wei,female,100,4242
37087101118,"Khai N. Truong",Khai,Truong,male,87,791
37086324336,"Alok Hota",Alok,Hota,male,100,5679
37086553797,"Valentin Bruder",Valentin,Bruder,male,98,17560
37085573766,"Jeff Huang",Jeff,Huang,male,99,46165
37087100488,"Mosab Khayat",Mosab,Khayat,male,98,478
37085356978,"Morteza Karimzadeh",Morteza,Karimzadeh,male,99,3337
37270225600,"Arif Ghafoor",Arif,Ghafoor,male,98,20948
37085751692,"Eun Kyoung Choe","Eun Kyoung",Choe,female,95,20
37086048089,"Vanessa Peña-Araya",Vanessa,Peña-Araya,female,98,78451
37542338000,"Johannes Häußler",Johannes,Häußler,male,99,7870
37087101543,"Jing Yang",Jing,Yang,female,75,2534
37086544875,"Dazhen Deng",Dazhen,Deng,male,67,3
37087100739,"Anqi Cao",Anqi,Cao,female,81,74
37086448603,"Xiao Xie",Xiao,Xie,male,53,1772
37087099605,"Zheng Zhou",Zheng,Zhou,male,76,882
37087101795,"Amira Chalbi",Amira,Chalbi,female,98,17000
37087100276,"Jacob Ritchie",Jacob,Ritchie,male,99,25605
37085504378,"Jungu Choi",Jungu,Choi,male,100,13
37085505617,"Nicolas Roussel",Nicolas,Roussel,male,99,79977
37087226638,"Jochen Jankowai",Jochen,Jankowai,male,99,2695
37086526230,"Siming Chen",Siming,Chen,male,100,17
37087100249,"Shilpika Shilpika",Shilpika,,female,96,23
37072349300,"Rafael Ballester-Ripoll",Rafael,Ballester-Ripoll,male,99,52197
37295624700,"David Borland",David,Borland,male,99,381770
37086596233,"Wenyuan Wang",Wenyuan,Wang,male,72,32
37087101747,"Jonathan Zhang",Jonathan,Zhang,male,99,84386
37087102342,"Joshua Shrestha",Joshua,Shrestha,male,100,35201
37086822845,"Alexander Ivanov",Alexander,Ivanov,male,99,56237
